,story_id,premises,premises-FOL,conclusion,conclusion-FOL,label,example_id,premises-MINIFOL2,conclusion-MINIFOL2
169,418,"Some monitors equipped in the library are produced by AOC. 
All monitors equipped in the library are cheaper than 800 dollars. 
All monitors cheaper than 800 dollars are with a resolution lower than 1080p. 
If a monitor has a resolution lower than 1080p, then it does not support the type-c port. 
A-2017 supports the type-c port. ","∃x ∃y(Monitor(x) ∧ ProducedBy(x, aOC) ∧ In(x, library) ∧ (¬(x=y)) ∧ Monitor(y) ∧ ProducedBy(y, aOC) ∧ In(y, library))
∀x ((Monitor(x) ∧ In(x, library)) → CheaperThan(x, dollars800))
∀x ((Monitor(x) ∧ CheaperThan(x, dollars800)) → ResolutionLessThan(x, p1080))
∀x ((Monitor(x) ∧ ResolutionLessThan(x, p1080)) → ¬Supports(x, type-CPort))
Supports(a-2017, type-CPort)","If either A-2017 is both with a resolution of 1080p and produced by AOC or it is neither, then it is not equipped in the library.","¬(ResolutionLessThan(a-2017, p1080) ⊕ ProducedBy(x, aOC)) → ¬(In(a-2017, library))",True,1180,"x y(monitor(x) & producedby(x, aoc) & in(x, library) & (~(x=y)) & monitor(y) & producedby(y, aoc) & in(y, library))
all:x ((monitor(x) & in(x, library)) :- cheaperthan(x, dollars800))
all:x ((monitor(x) & cheaperthan(x, dollars800)) :- resolutionlessthan(x, p1080))
all:x ((monitor(x) & resolutionlessthan(x, p1080)) :- ~supports(x, type-cport))
supports(a-2017, type-cport)","~(resolutionlessthan(a-2017, p1080) ^ producedby(x, aoc)) :- ~(in(a-2017, library))"
170,102,"Edwin Smith was a New Zealand rower from Auckland.
Edwin Smith was also known as Ted Smith.
Edwin Smith went to Rose Road Primary School, located in Grey Lynn.
Edwin Smith was a sergeant who served with the New Zealand 24th battalion in Italy and Egypt.
Broadway Sheetmetals was a business run and owned by Edwin Smith, a sheet metal worker.","From(edwinSmith, newZealand) ∧ Rower(edwinSmith) ∧ From(edwinSmith, auckland)
edwinSmith=tedSmith
GoTo(edwinSmith, roseRoadPrimarySchool) ∧ LocatedIn(roseRoadPrimarySchool, greyLynn)
Sergeant(edwinSmith) ∧ ServeWith(edwinSmith, newZealand24thBattalion) ∧ ServeIn(edwinSmith, italy) ∧ ServeIn(edwinSmith, egypt)
Buisness(broadwaySheetmetals) ∧ Run(edwinSmith, broadwaySheetmetals) ∧ Own(edwinSmith, broadwaySheetmetals) ∧ SheetmetalWorker(edwinsmith)",There were no rowers that own a buisness.,"∀x ∀y (Rower(x) ∧ Buisness(y) → ¬Own(x, y))",False,310,"from(edwinsmith, newzealand) & rower(edwinsmith) & from(edwinsmith, auckland)
edwinsmith=tedsmith
goto(edwinsmith, roseroadprimaryschool) & locatedin(roseroadprimaryschool, greylynn)
sergeant(edwinsmith) & servewith(edwinsmith, newzealand24thbattalion) & servein(edwinsmith, italy) & servein(edwinsmith, egypt)
buisness(broadwaysheetmetals) & run(edwinsmith, broadwaysheetmetals) & own(edwinsmith, broadwaysheetmetals) & sheetmetalworker(edwinsmith)","all:x all:y (rower(x) & buisness(y) :- ~own(x, y))"
171,214,"If a class has prerequisites, the student must take the prerequisites to take the class.
If a class has no prerequisites, then the student can take the class
CPSC 201 and CPSC 223 are prerequisites for CPSC 323.
Intro Microeconomics is the only prerequisite for Intermediate Microeconomics.
Intro Geology has no prerequisites.","∀x ∀y ∀z (Class(x) ∧ Student(y) ∧ Prereq(z,x) ∧ ¬Take(y, z) → ¬CanTake(y, x))
∀x ∀y ((Class(x) ∧ Student(y) ∧ ¬∃z Prereq(z,x)) → CanTake(y, x))
Prereq(cpsc201, cpsc323) ∧ Prereq(cpsc223, cpsc323)
∀x (Prereq(x,intermediateMicro) → x=introMicroeconomics)
¬(∃x (Prereq(x, introGeology)))",A student cannot take Intro Geology.,¬CanTake(introgeology),False,613,"all:x all:y all:z (class(x) & student(y) & prereq(z,x) & ~take(y, z) :- ~cantake(y, x))
all:x all:y ((class(x) & student(y) & ~z prereq(z,x)) :- cantake(y, x))
prereq(cpsc201, cpsc323) & prereq(cpsc223, cpsc323)
all:x (prereq(x,intermediatemicro) :- x=intromicroeconomics)
~(x (prereq(x, introgeology)))",~cantake(introgeology)
172,188,"If two soccer teams score the same number of goals in one UCL final during the regular time, they need to play for the extra time.
If two soccer teams score the same number of goals in one UCL final during both regular and extra time, they need to play the penalty shoot-out.
Real Madrid and Atlético Madrid both scored one goal in the 2016 UCL final during the regular time.
Real Madrid and Atlético Madrid both scored zero goals in the 2016 UCL final during the extra time.","∀w ∀x ∀y ∀z (SoccerTeam(x) ∧ SoccerTeam(y) ∧ NumberOfGoalScored(x, z) ∧ NumberOfGoalScored(y, w) ∧ y=w ∧ During(regularTime) → PlayExtra(x, y))
∀x ∀y (SoccerTeam(x) ∧ SoccerTeam(y) ∧ SameScore(x, y) ∧ During(regularTime) ∧ During(extraTime) → PlayPenalty(x, y))
SoccerTeam(realMadrid) ∧ SoccerTeam(atleticoMadrid) ∧ SameScore(realMadrid, atleticoMadrid) ∧ During(regularTime)
SoccerTeam(realMadrid) ∧ SoccerTeam(atleticoMadrid) ∧ SameScore(realMadrid, atleticoMadrid) ∧ During(extraTime)",Real Madrid and Atlético Madrid did not need to play a penalty shoot-out in the 2016 UCL final.,"¬PlayPenalty(realMadrid, atleticoMadrid)",False,541,"all:w all:x all:y all:z (soccerteam(x) & soccerteam(y) & numberofgoalscored(x, z) & numberofgoalscored(y, w) & y=w & during(regulartime) :- playextra(x, y))
all:x all:y (soccerteam(x) & soccerteam(y) & samescore(x, y) & during(regulartime) & during(extratime) :- playpenalty(x, y))
soccerteam(realmadrid) & soccerteam(atleticomadrid) & samescore(realmadrid, atleticomadrid) & during(regulartime)
soccerteam(realmadrid) & soccerteam(atleticomadrid) & samescore(realmadrid, atleticomadrid) & during(extratime)","~playpenalty(realmadrid, atleticomadrid)"
173,399,"In Love City, everyone considers physical touch or words of affirmation to be their most important love language.
If someone in Love City considers physical touch as their most important love language, then they are good with pets.
If someone in Love City is good with pets, then they are not scared of animals.
In Love City, everyone is scared of animals, or loves animals, or both.
Adam, who is in Love City, either values physical touch as his most important love language or loves animals.","∀x (In(x, loveCity) → (ConsidersMostImportantLoveLanguage(x, physicalTouch)  ∨ ConsidersMostImportantLoveLanguage(x, wordOfAffirmation))
∀x ((ConsidersMostImportantLoveLanguage(x, physicalTouch)  ∧ In(x, loveCity) → GoodWith(x, pet))
∀x ((GoodWith(x, pet) ∧ In(x, loveCity)) → ¬ScaredOf(x, animal))
∀x (In(x, loveCity) → (ScaredOf(x, animal) ∨ Loves(x, animal)))
(ConsidersMostImportantLoveLanguage(adam, physicalTouch) ⊕ Loves(adam, animal)) ∧ In(adam, loveCity)",Adam considers words of affirmation to be the most important love language.,"ConsidersMostImportantLoveLanguage(adam, wordOfAffirmation)",True,1091,"all:x (in(x, lovecity) :- (considersmostimportantlovelanguage(x, physicaltouch)  | considersmostimportantlovelanguage(x, wordofaffirmation))
all:x ((considersmostimportantlovelanguage(x, physicaltouch)  & in(x, lovecity) :- goodwith(x, pet))
all:x ((goodwith(x, pet) & in(x, lovecity)) :- ~scaredof(x, animal))
all:x (in(x, lovecity) :- (scaredof(x, animal) | loves(x, animal)))
(considersmostimportantlovelanguage(adam, physicaltouch) ^ loves(adam, animal)) & in(adam, lovecity)","considersmostimportantlovelanguage(adam, wordofaffirmation)"
174,111,"Aberdeen won the cup in the 2013 final.
Rangers won the cup in the 2014 final.
Aberdeen and Rangers are different teams.
Different teams cannot win the cup in the same year's final.","WonCup(aberdeen, year2013Final)
WonCup(rangers, year2014Final)
¬(aberdeen=rangers)
∀x ∀y ∀z ∀w (¬(x=y) ∧ WonCup(x, z) ∧ WonCup(y, w) → ¬(z=w))",Rangers won the cup in 2015.,"WonCup(rangers, year2015Final)",Uncertain,336,"woncup(aberdeen, year2013final)
woncup(rangers, year2014final)
~(aberdeen=rangers)
all:x all:y all:z all:w (~(x=y) & woncup(x, z) & woncup(y, w) :- ~(z=w))","woncup(rangers, year2015final)"
175,425,"Everyone working at Meta has a high income. 
A person with a high income will not take a bus to their destination.
People will either take a bus or drive to their destination. 
Everyone who has a car will choose to drive to their destination. 
No students drive to their destination. 
James has a car or works at Meta.","∀x (WorkAt(x, meta) → HighIncome(x))
∀x (HighIncome(x) → ¬MeansToDestination(x, bus))
∀x (MeansToDestination(x, bus) ⊕ MeansToDestination(x, drive))
∀x (HaveCar(x) → MeansToDestination(x, drive))
∀x (Student(x) → ¬ MeansToDestination(x, drive))
HaveCar(james) ∨ WorkAt(james, meta)","If James either drives to his destination or is a student, then he has a high income and is a student.","(MeansToDestination(x, drive) ⊕ Student(james)) → (HighIncome(james) ∧ Student(james))",False,1207,"all:x (workat(x, meta) :- highincome(x))
all:x (highincome(x) :- ~meanstodestination(x, bus))
all:x (meanstodestination(x, bus) ^ meanstodestination(x, drive))
all:x (havecar(x) :- meanstodestination(x, drive))
all:x (student(x) :- ~ meanstodestination(x, drive))
havecar(james) | workat(james, meta)","(meanstodestination(x, drive) ^ student(james)) :- (highincome(james) & student(james))"
176,395,"All velvet-finish lipsticks in the Rouge Dior set, Lunar New Year Limited Edition are refillable.
Lipsticks in the Rouge Dior set, Lunar New Year Limited Edition have either a velvet-finish or a satin-finish.
No satin-finish lipsticks in the set do not have ""rosewood"" in its offical description. 
Lipstcks in the Rouge Dior set, Lunar New Year Limited Edition either does not have ""rosewood"" in its offical description or it has ""rosewood"" in its official description. 
ROUGE Dior Colored Lip Balm 999 is a lipstick in the set, and it either has ""rosewood"" in its official description or has a velvet finish.","∀x ((Lipstick(x) ∧ In(x, rougeDiorSet) ∧ In(x, lunarNewYearLimitedEdition) ∧ VelvetFinish(x)) → Refillable(x))
∀x ((Lipstick(x) ∧ In(x, rougeDiorSet) ∧ In(x, lunarNewYearLimitedEdition)) → (VelvetFinish(x) ⊕ SatinFinish(x))
∀x ((Lipstick(x) ∧ In(x, rougeDiorSet) ∧ In(x, lunarNewYearLimitedEdition) ∧ SatinFinish(x)) → ¬RosewoodInDescription(x))
∀x ((Lipstick(x) ∧ In(x, rougeDiorSet) ∧ In(x, lunarNewYearLimitedEdition)) → (RosewoodInDescription(x) ⊕ ¬RosewoodInDescription(x)))
Lipstick(rougeDiorColoredLipBalm999) ∧ In(rougeDiorColoredLipBalm999, rougeDiorSet) ∧ In(rougeDiorColoredLipBalm999, lunarNewYearLimitedEdition) ∧ (RosewoodInDescription(rougeDiorColoredLipBalm999) ⊕ VelvetFinish(rougeDiorColoredLipBalm999))","If ROUGE Dior Colored Lip Balm 999 either does not have ""rosewood"" in its official description or is refillable, then it neither has a satin-finish nor has ""rosewood"" in its official description.",(RosewoodInDescription(rougeDiorColoredLipBalm999) ⊕ Refillable(rougeDiorColoredLipBalm999)) → ¬(SatinFinish(rougeDiorColoredLipBalm999) ∨ RosewoodInDescription(rougeDiorColoredLipBalm999)),False,1074,"all:x ((lipstick(x) & in(x, rougediorset) & in(x, lunarnewyearlimitededition) & velvetfinish(x)) :- refillable(x))
all:x ((lipstick(x) & in(x, rougediorset) & in(x, lunarnewyearlimitededition)) :- (velvetfinish(x) ^ satinfinish(x))
all:x ((lipstick(x) & in(x, rougediorset) & in(x, lunarnewyearlimitededition) & satinfinish(x)) :- ~rosewoodindescription(x))
all:x ((lipstick(x) & in(x, rougediorset) & in(x, lunarnewyearlimitededition)) :- (rosewoodindescription(x) ^ ~rosewoodindescription(x)))
lipstick(rougediorcoloredlipbalm999) & in(rougediorcoloredlipbalm999, rougediorset) & in(rougediorcoloredlipbalm999, lunarnewyearlimitededition) & (rosewoodindescription(rougediorcoloredlipbalm999) ^ velvetfinish(rougediorcoloredlipbalm999))",(rosewoodindescription(rougediorcoloredlipbalm999) ^ refillable(rougediorcoloredlipbalm999)) :- ~(satinfinish(rougediorcoloredlipbalm999) | rosewoodindescription(rougediorcoloredlipbalm999))
177,462,"All classrooms in William L. Harkness Hall that are used for lectures are booked during the day. 
None of the classrooms in William L. Harkness Hall are private study spots.
All classrooms in William L. Harkness Hall are used for lectures or used for office hours.
If a classroom in William L. Harkness Hall is booked in the evening, then it is not freely usable at night.
If a classroom in William L. Harkness Hall is used for office hours, then it is booked in the evening.
Room 116 is a classroom in William L. Harkness Hall that is either both used for lecture and used for office hours or not used for either.","∀x (ClassroomIn(x, williamLHarknessHall) ∧ UsedFor(x, lecture) → BookedDuring(x, day))
∀x (ClassroomIn(x, williamLHarknessHall) ∧ ¬PrivateStudySpot(x))
∀x (ClassroomIn(x, williamLHarknessHall) ∧ (UsedFor(x, lecture) ∨ UsedFor(x, officeHours)))
∀x (ClassroomIn(x, williamLHarknessHall) ∧ BookedIn(x, evening) → ¬FreelyUsableAtNight(x))
∀x (ClassroomIn(x, williamLHarknessHall) ∧ UsedFor(x, officeHours) → BookedIn(x, evening))
ClassroomIn(116, williamLHarknessHall) ∧ ¬(UsedFor(116, lecture) ⊕ UsedFor(116, officeHours))","If Room 116 is either both booked during the day and freely usable at night, or neither, then it is either used for office hours or for private study spots.","¬(BookedDuring(room116, day) ⊕ FreelyUsableAtNight(room116) → (UsedFor(room116, officeHour) ⊕ PrivateStudySpot(room116))",True,1334,"all:x (classroomin(x, williamlharknesshall) & usedfor(x, lecture) :- bookedduring(x, day))
all:x (classroomin(x, williamlharknesshall) & ~privatestudyspot(x))
all:x (classroomin(x, williamlharknesshall) & (usedfor(x, lecture) | usedfor(x, officehours)))
all:x (classroomin(x, williamlharknesshall) & bookedin(x, evening) :- ~freelyusableatnight(x))
all:x (classroomin(x, williamlharknesshall) & usedfor(x, officehours) :- bookedin(x, evening))
classroomin(116, williamlharknesshall) & ~(usedfor(116, lecture) ^ usedfor(116, officehours))","~(bookedduring(room116, day) ^ freelyusableatnight(room116) :- (usedfor(room116, officehour) ^ privatestudyspot(room116))"
178,454,"Functional brainstems are necessary for breath control.
All humans that can swim can control their breath. 
Humans can swim or walk. 
Humans who can walk can stand on the ground by themselves. 
Humans whose brainstems are functional can control their balance.
Every human who can stand on the ground by themselves has functional leg muscles. 
George and Archie are humans.
George can control his balance and can swim.
Archie can walk if and only if he has functional brainstems.","∀x (CanControl(x, breath) → FunctionalBrainStem(x))
∀x (Human(x) ∧ CanSwim(x) → CanControl(x, breath))
∀x (Human(x) → (CanSwim(x) ∨ CanWalk(x)))
∀x (Human(x) ∧ CanWalk(x) → CanStandOnTheGround(x, themselves))
∀x (Human(x) ∧ FunctionalBrainStem(x) → CanControl(x, balance))
∀x (Human(x) ∧ CanStandOnTheGround(x, themselves) → FunctionalLegMuscle(x)))
Human(george) ∧ Human(archie)
CanControl(george, balance) ∧ CanSwim(george)
¬(CanWalk(archie) ⊕ FunctionalBrainStem(x))
",Archie has functional leg muscles and can control his balance.,"FunctionalLegMuscle(archie) ∧ CanControl(archie, balance)",True,1308,"all:x (cancontrol(x, breath) :- functionalbrainstem(x))
all:x (human(x) & canswim(x) :- cancontrol(x, breath))
all:x (human(x) :- (canswim(x) | canwalk(x)))
all:x (human(x) & canwalk(x) :- canstandontheground(x, themselves))
all:x (human(x) & functionalbrainstem(x) :- cancontrol(x, balance))
all:x (human(x) & canstandontheground(x, themselves) :- functionallegmuscle(x)))
human(george) & human(archie)
cancontrol(george, balance) & canswim(george)
~(canwalk(archie) ^ functionalbrainstem(x))
","functionallegmuscle(archie) & cancontrol(archie, balance)"
179,212,"If you have room for dessert, you have room for broccoli.
Everyone at Luis's dinner party has room for dessert, including Luis.
Mauricia does not have room for broccoli.
Luis's dinner party is the first ever dinner party that Allison has attended.
Gustave has room for both broccoli and asparagus.
Broccoli and asparagus are both vegetables.","∀x (RoomFor(x, dessert) → RoomFor(x, broccoli))
∀x (AtLuisParty(x) → RoomFor(x, dessert))
¬RoomFor(mauricia, broccoli)
AtLuisParty(allison) ∧ FirstDinnerPartyFor(luisparty, allison) 
RoomFor(gustave, broccoli) ∧ RoomFor(gustave, asparagus)
Vegetable(broccoli) ∧ Vegetable(asparagus)",Mauricia is at Luis's dinner party.,AtLuisParty(mauricia),False,606,"all:x (roomfor(x, dessert) :- roomfor(x, broccoli))
all:x (atluisparty(x) :- roomfor(x, dessert))
~roomfor(mauricia, broccoli)
atluisparty(allison) & firstdinnerpartyfor(luisparty, allison) 
roomfor(gustave, broccoli) & roomfor(gustave, asparagus)
vegetable(broccoli) & vegetable(asparagus)",atluisparty(mauricia)
