id,syllogism,validity,plausibility,fol,clif,cgif,clingo,tflplus,minifol2,sef
f4db0d1f-081b-4f3d-95a0-726adff675f6,Every single elephant is a mammal. Every single rhinoceros is a mammal. This means that no rhinoceros is an elephant.,False,True,"∀x (SingleElephant(x) → Mammal(x))
 ∀x (SingleRhinocero(x) → Mammal(x))
 ∀x (ThiMeanThatNoRhinocero(x) → Elephant(x))
","forall x (singleelephant(x) implies mammal(x))
 forall x (singlerhinocero(x) implies mammal(x))
 forall x (thimeanthatnorhinocero(x) implies elephant(x))
","[@every *x [(singleelephant[(?x)]  mammal[(?x)])]
 @every *x [(singlerhinocero[(?x)]  mammal[(?x)])]
 @every *x [(thimeanthatnorhinocero[(?x)]  elephant[(?x)])]
]","forall (singleelephant(x) -: mammal(x))
 forall (singlerhinocero(x) -: mammal(x))
 forall (thimeanthatnorhinocero(x) -: elephant(x))
",-(+S0-+M0)-(+S0-+M0)-(+T0-+E0),"all:x (singleelephant(x) :- mammal(x))
 all:x (singlerhinocero(x) :- mammal(x))
 all:x (thimeanthatnorhinocero(x) :- elephant(x))
",categorical
f9127a5c-d34b-4472-aa6f-82d8c32f0c42,Anything that is a human is a mortal. All things that are trees are mortals. This means that everything that is a tree is a human.,False,False,"∀x (AnythingThat(x) → HumanAMortal(x))
 ∀x (ThingThat(x) → TreeMortal(x))
 ∀x (ThiMeanThatEverythingThat(x) → TreeAHuman(x))
","forall x (anythingthat(x) implies humanamortal(x))
 forall x (thingthat(x) implies treemortal(x))
 forall x (thimeanthateverythingthat(x) implies treeahuman(x))
","[@every *x [(anythingthat[(?x)]  humanamortal[(?x)])]
 @every *x [(thingthat[(?x)]  treemortal[(?x)])]
 @every *x [(thimeanthateverythingthat[(?x)]  treeahuman[(?x)])]
]","forall (anythingthat(x) -: humanamortal(x))
 forall (thingthat(x) -: treemortal(x))
 forall (thimeanthateverythingthat(x) -: treeahuman(x))
",-(+A0-+H0)-(+T0-+T0)-(+T0-+T0),"all:x (anythingthat(x) :- humanamortal(x))
 all:x (thingthat(x) :- treemortal(x))
 all:x (thimeanthateverythingthat(x) :- treeahuman(x))
",categorical
975254d3-6a2c-4878-8eb4-4f5bd70a0394,It is not the case that every novel has pages. Every single thing which is a novel is a book. One can therefore conclude that some books do not have pages.,True,False,"∀x (It(x) → NotTheCaseThatEveryNovelHasPage(x))
 ∀x (SingleThingWhich(x) → NovelABook(x))
 ∀x (OneCan(x))
 ∀x (ConcludeThatSomeBookDoNot(x) → Page(x))
","forall x (it(x) implies notthecasethateverynovelhaspage(x))
 forall x (singlethingwhich(x) implies novelabook(x))
 forall x (onecan(x))
 forall x (concludethatsomebookdonot(x) implies page(x))
","[@every *x [(it[(?x)]  notthecasethateverynovelhaspage[(?x)])]
 @every *x [(singlethingwhich[(?x)]  novelabook[(?x)])]
 @every *x [(onecan[(?x)])]
 @every *x [(concludethatsomebookdonot[(?x)]  page[(?x)])]
]","forall (it(x) -: notthecasethateverynovelhaspage(x))
 forall (singlethingwhich(x) -: novelabook(x))
 forall (onecan(x))
 forall (concludethatsomebookdonot(x) -: page(x))
",-(+I0-+N0)-(+S0-+N0)-(+O0)-(+C0-+P0),"all:x (it(x) :- notthecasethateverynovelhaspage(x))
 all:x (singlethingwhich(x) :- novelabook(x))
 all:x (onecan(x))
 all:x (concludethatsomebookdonot(x) :- page(x))
",categorical
7d017cf6-f94b-41d9-a6d6-a7bb8767f430,"Some of the bees that exist are insects. Every single bee is an arthropod. Thus, some arthropods are insects.",True,True,"∃x (OfTheBeeThatExist(x) ∧ Insect(x))
 ∀x (SingleBee(x) → Arthropod(x))
 ∀x (SomeArthropod(x) → Insect(x))
","exists x (ofthebeethatexist(x) and insect(x))
 forall x (singlebee(x) implies arthropod(x))
 forall x (somearthropod(x) implies insect(x))
","[*x [(ofthebeethatexist[(?x)]  insect[(?x)])]
 @every *x [(singlebee[(?x)]  arthropod[(?x)])]
 @every *x [(somearthropod[(?x)]  insect[(?x)])]
]"," (ofthebeethatexist(x) , insect(x))
 forall (singlebee(x) -: arthropod(x))
 forall (somearthropod(x) -: insect(x))
",+(+O1++I1)-(+S0-+A0)-(+S0-+I0),"x (ofthebeethatexist(x) & insect(x))
 all:x (singlebee(x) :- arthropod(x))
 all:x (somearthropod(x) :- insect(x))
",categorical
07a90f4b-0f4f-4cd1-98e4-fb8d24f15662,Every single dog is an animal. There are no zebras which are canines. It is the case that some zebra is an animal.,False,True,"∀x (SingleDog(x) → Animal(x))
 ∃x (NoZebraWhich(x) ∧ Canine(x))
 ∀x (It(x) → CaseThatSomeZebraAnAnimal(x))
","forall x (singledog(x) implies animal(x))
 exists x (nozebrawhich(x) and canine(x))
 forall x (it(x) implies casethatsomezebraananimal(x))
","[@every *x [(singledog[(?x)]  animal[(?x)])]
 *x [(nozebrawhich[(?x)]  canine[(?x)])]
 @every *x [(it[(?x)]  casethatsomezebraananimal[(?x)])]
]","forall (singledog(x) -: animal(x))
  (nozebrawhich(x) , canine(x))
 forall (it(x) -: casethatsomezebraananimal(x))
",-(+S0-+A0)+(+N1++C1)-(+I0-+C0),"all:x (singledog(x) :- animal(x))
 x (nozebrawhich(x) & canine(x))
 all:x (it(x) :- casethatsomezebraananimal(x))
",categorical
f4e0bda0-00ec-4938-acd5-21d3cc260e58,"Every fish is a creature that is an amphibian. Without exception, all sharks are fish. Therefore, it is certain that every shark is an amphibian.",True,False,"∀x (Fish(x) → CreatureThatAnAmphibian(x))
 ∀x (WithoutExceptionAllShark(x) → Fish(x))
 ∀x (It(x) → ThatEverySharkAnAmphibian(x))
","forall x (fish(x) implies creaturethatanamphibian(x))
 forall x (withoutexceptionallshark(x) implies fish(x))
 forall x (it(x) implies thateverysharkanamphibian(x))
","[@every *x [(fish[(?x)]  creaturethatanamphibian[(?x)])]
 @every *x [(withoutexceptionallshark[(?x)]  fish[(?x)])]
 @every *x [(it[(?x)]  thateverysharkanamphibian[(?x)])]
]","forall (fish(x) -: creaturethatanamphibian(x))
 forall (withoutexceptionallshark(x) -: fish(x))
 forall (it(x) -: thateverysharkanamphibian(x))
",-(+F0-+C0)-(+W0-+F0)-(+I0-+T0),"all:x (fish(x) :- creaturethatanamphibian(x))
 all:x (withoutexceptionallshark(x) :- fish(x))
 all:x (it(x) :- thateverysharkanamphibian(x))
",categorical
0872ecdb-a56f-421d-8f30-e3be4d70c054,There are no liquids that are solids. Some of the things that are beverages are liquids. It follows that some beverages are solids.,False,False,"∃x (NoLiquidThat(x) ∧ Solid(x))
 ∃x (OfTheThingThat(x) ∧ BeverageLiquid(x))
 ∃x (Beverage(x) ∧ Solid(x))
","exists x (noliquidthat(x) and solid(x))
 exists x (ofthethingthat(x) and beverageliquid(x))
 exists x (beverage(x) and solid(x))
","[*x [(noliquidthat[(?x)]  solid[(?x)])]
 *x [(ofthethingthat[(?x)]  beverageliquid[(?x)])]
 *x [(beverage[(?x)]  solid[(?x)])]
]"," (noliquidthat(x) , solid(x))
  (ofthethingthat(x) , beverageliquid(x))
  (beverage(x) , solid(x))
",+(+N1++S1)+(+O1++B1)+(+B1++S1),"x (noliquidthat(x) & solid(x))
 x (ofthethingthat(x) & beverageliquid(x))
 x (beverage(x) & solid(x))
",categorical
da6c1393-f23f-4eac-aae5-0bafb07f6839,Every work of poetry is a type of literature. No sculpture is literature. It is the case that no sculpture is poetry.,True,True,"∀x (WorkOfPoetry(x) → TypeOfLiterature(x))
 ∀x (Sculpture(x) → ¬Literature(x))
 ∀x (It(x) → CaseThatNoSculpturePoetry(x))
","forall x (workofpoetry(x) implies typeofliterature(x))
 forall x (sculpture(x) implies not literature(x))
 forall x (it(x) implies casethatnosculpturepoetry(x))
","[@every *x [(workofpoetry[(?x)]  typeofliterature[(?x)])]
 @every *x [(sculpture[(?x)]  ~literature[(?x)])]
 @every *x [(it[(?x)]  casethatnosculpturepoetry[(?x)])]
]","forall (workofpoetry(x) -: typeofliterature(x))
 forall (sculpture(x) -: notliterature(x))
 forall (it(x) -: casethatnosculpturepoetry(x))
",-(+W0-+T0)-(+S0--+L0)-(+I0-+C0),"all:x (workofpoetry(x) :- typeofliterature(x))
 all:x (sculpture(x) :- ~literature(x))
 all:x (it(x) :- casethatnosculpturepoetry(x))
",categorical
28bd236c-0c71-4d83-bf97-b09721850918,"No animal that is a dog is a bird. Some of the animals known as beagles are dogs. As a result, some beagles are not birds.",True,True,"∀x (Animal(x) → ¬ThatADogABird(x))
 ∃x (OfTheAnimalKnownAsBeagle(x) ∧ Dog(x))
 ∀x (SomeBeagle(x) → NotBird(x))
","forall x (animal(x) implies not thatadogabird(x))
 exists x (oftheanimalknownasbeagle(x) and dog(x))
 forall x (somebeagle(x) implies notbird(x))
","[@every *x [(animal[(?x)]  ~thatadogabird[(?x)])]
 *x [(oftheanimalknownasbeagle[(?x)]  dog[(?x)])]
 @every *x [(somebeagle[(?x)]  notbird[(?x)])]
]","forall (animal(x) -: notthatadogabird(x))
  (oftheanimalknownasbeagle(x) , dog(x))
 forall (somebeagle(x) -: notbird(x))
",-(+A0--+T0)+(+O1++D1)-(+S0-+N0),"all:x (animal(x) :- ~thatadogabird(x))
 x (oftheanimalknownasbeagle(x) & dog(x))
 all:x (somebeagle(x) :- notbird(x))
",categorical
fd7d1283-6217-4458-8f48-40968017069c,Every single vehicle is an animal. No cars are animals. A portion of modes of transportation are not vehicles.,True,False,"∀x (SingleVehicle(x) → Animal(x))
 ∀x (Car(x) → ¬Animal(x))
 ∃x (ModeOfTransportation(x) ∧ NotVehicle(x))
","forall x (singlevehicle(x) implies animal(x))
 forall x (car(x) implies not animal(x))
 exists x (modeoftransportation(x) and notvehicle(x))
","[@every *x [(singlevehicle[(?x)]  animal[(?x)])]
 @every *x [(car[(?x)]  ~animal[(?x)])]
 *x [(modeoftransportation[(?x)]  notvehicle[(?x)])]
]","forall (singlevehicle(x) -: animal(x))
 forall (car(x) -: notanimal(x))
  (modeoftransportation(x) , notvehicle(x))
",-(+S0-+A0)-(+C0--+A0)+(+M1++N1),"all:x (singlevehicle(x) :- animal(x))
 all:x (car(x) :- ~animal(x))
 x (modeoftransportation(x) & notvehicle(x))
",categorical
88f1d8e5-30a4-47e4-abda-cd1f50fa77e0,Anything and everything that is a satellite is a moon. There are satellites that are planets. It must follow that all planets are moons.,False,False,"∀x (AnythingAndEverythingThat(x) → SatelliteAMoon(x))
 ∃x (SatelliteThat(x) ∧ Planet(x))
 ∀x (ItMustFollowThatAllPlanet(x) → Moon(x))
","forall x (anythingandeverythingthat(x) implies satelliteamoon(x))
 exists x (satellitethat(x) and planet(x))
 forall x (itmustfollowthatallplanet(x) implies moon(x))
","[@every *x [(anythingandeverythingthat[(?x)]  satelliteamoon[(?x)])]
 *x [(satellitethat[(?x)]  planet[(?x)])]
 @every *x [(itmustfollowthatallplanet[(?x)]  moon[(?x)])]
]","forall (anythingandeverythingthat(x) -: satelliteamoon(x))
  (satellitethat(x) , planet(x))
 forall (itmustfollowthatallplanet(x) -: moon(x))
",-(+A0-+S0)+(+S1++P1)-(+I0-+M0),"all:x (anythingandeverythingthat(x) :- satelliteamoon(x))
 x (satellitethat(x) & planet(x))
 all:x (itmustfollowthatallplanet(x) :- moon(x))
",categorical
ee8e00e2-7bf8-41a3-8009-40d328cb1d60,"It is true that no mammals are insects. There are no butterflies that are mammals. Therefore, it follows that some butterflies are insects.",False,True,"∀x (Mammal(x) → ¬InsectThereNoButterflieThatMammalThereforeItFollowThatSomeButterflieInsect(x))
","forall x (mammal(x) implies not insecttherenobutterfliethatmammalthereforeitfollowthatsomebutterflieinsect(x))
","[@every *x [(mammal[(?x)]  ~insecttherenobutterfliethatmammalthereforeitfollowthatsomebutterflieinsect[(?x)])]
]","forall (mammal(x) -: notinsecttherenobutterfliethatmammalthereforeitfollowthatsomebutterflieinsect(x))
",-(+M0--+I0),"all:x (mammal(x) :- ~insecttherenobutterfliethatmammalthereforeitfollowthatsomebutterflieinsect(x))
",categorical
beb1df32-1d8c-40eb-a481-d08752c30625,The set of living beings is a subset of the set of animals with gills. At least one fish is not an animal with gills. Not every fish is a living being.,False,False,"∀x (SetOfLivingBeing(x) → SubsetOfTheSetOfAnimalWithGill(x))
 ∀x (AtLeastOneFish(x) → NotAnAnimalWithGill(x))
 ∀x (NotEveryFish(x) → LivingBeing(x))
","forall x (setoflivingbeing(x) implies subsetofthesetofanimalwithgill(x))
 forall x (atleastonefish(x) implies notananimalwithgill(x))
 forall x (noteveryfish(x) implies livingbeing(x))
","[@every *x [(setoflivingbeing[(?x)]  subsetofthesetofanimalwithgill[(?x)])]
 @every *x [(atleastonefish[(?x)]  notananimalwithgill[(?x)])]
 @every *x [(noteveryfish[(?x)]  livingbeing[(?x)])]
]","forall (setoflivingbeing(x) -: subsetofthesetofanimalwithgill(x))
 forall (atleastonefish(x) -: notananimalwithgill(x))
 forall (noteveryfish(x) -: livingbeing(x))
",-(+S0-+S0)-(+A0-+N0)-(+N0-+L0),"all:x (setoflivingbeing(x) :- subsetofthesetofanimalwithgill(x))
 all:x (atleastonefish(x) :- notananimalwithgill(x))
 all:x (noteveryfish(x) :- livingbeing(x))
",categorical
57cefbea-6a5e-4b24-b537-007d1837b288,A few large predators are insects. Every single insect is a tiny creature. It logically follows that some tiny creatures are large predators.,True,False,"∀x (FewLargePredator(x) → Insect(x))
 ∀x (SingleInsect(x) → TinyCreature(x))
 ∃x (TinyCreature(x) ∧ LargePredator(x))
","forall x (fewlargepredator(x) implies insect(x))
 forall x (singleinsect(x) implies tinycreature(x))
 exists x (tinycreature(x) and largepredator(x))
","[@every *x [(fewlargepredator[(?x)]  insect[(?x)])]
 @every *x [(singleinsect[(?x)]  tinycreature[(?x)])]
 *x [(tinycreature[(?x)]  largepredator[(?x)])]
]","forall (fewlargepredator(x) -: insect(x))
 forall (singleinsect(x) -: tinycreature(x))
  (tinycreature(x) , largepredator(x))
",-(+F0-+I0)-(+S0-+T0)+(+T1++L1),"all:x (fewlargepredator(x) :- insect(x))
 all:x (singleinsect(x) :- tinycreature(x))
 x (tinycreature(x) & largepredator(x))
",categorical
6b8e7633-e0e5-4bd2-808f-97bd90d5a065,Every single vegetable is green. Anything that is a leaf is green. It is necessarily concluded that every leaf is a vegetable.,False,False,"∀x (SingleVegetable(x) → Green(x))
 ∀x (AnythingThat(x) → LeafGreen(x))
 ∀x (It(x) → NecessarilyConcludedThatEveryLeafAVegetable(x))
","forall x (singlevegetable(x) implies green(x))
 forall x (anythingthat(x) implies leafgreen(x))
 forall x (it(x) implies necessarilyconcludedthateveryleafavegetable(x))
","[@every *x [(singlevegetable[(?x)]  green[(?x)])]
 @every *x [(anythingthat[(?x)]  leafgreen[(?x)])]
 @every *x [(it[(?x)]  necessarilyconcludedthateveryleafavegetable[(?x)])]
]","forall (singlevegetable(x) -: green(x))
 forall (anythingthat(x) -: leafgreen(x))
 forall (it(x) -: necessarilyconcludedthateveryleafavegetable(x))
",-(+S0-+G0)-(+A0-+L0)-(+I0-+N0),"all:x (singlevegetable(x) :- green(x))
 all:x (anythingthat(x) :- leafgreen(x))
 all:x (it(x) :- necessarilyconcludedthateveryleafavegetable(x))
",categorical
3b1f2da1-913d-4fef-a40b-394545bdd73d,There exist mammals who are cats. Every single dog is a mammal. It follows that not a single dog is a cat.,False,True,"∃x (MammalWho(x) ∧ Cat(x))
 ∀x (SingleDog(x) → Mammal(x))
 ∀x (Dog(x) → ¬Cat(x))
","exists x (mammalwho(x) and cat(x))
 forall x (singledog(x) implies mammal(x))
 forall x (dog(x) implies not cat(x))
","[*x [(mammalwho[(?x)]  cat[(?x)])]
 @every *x [(singledog[(?x)]  mammal[(?x)])]
 @every *x [(dog[(?x)]  ~cat[(?x)])]
]"," (mammalwho(x) , cat(x))
 forall (singledog(x) -: mammal(x))
 forall (dog(x) -: notcat(x))
",+(+M1++C1)-(+S0-+M0)-(+D0--+C0),"x (mammalwho(x) & cat(x))
 all:x (singledog(x) :- mammal(x))
 all:x (dog(x) :- ~cat(x))
",categorical
cd79e6f0-75ac-4c80-b4d2-31711a961bac,Every single cat is an animal. There are some fish which are cats. Fish are in no way animals.,False,False,"∀x (SingleCat(x) → Animal(x))
 ∃x (FishWhich(x) ∧ Cat(x))
 ∀x (Fish(x) → InNoWayAnimal(x))
","forall x (singlecat(x) implies animal(x))
 exists x (fishwhich(x) and cat(x))
 forall x (fish(x) implies innowayanimal(x))
","[@every *x [(singlecat[(?x)]  animal[(?x)])]
 *x [(fishwhich[(?x)]  cat[(?x)])]
 @every *x [(fish[(?x)]  innowayanimal[(?x)])]
]","forall (singlecat(x) -: animal(x))
  (fishwhich(x) , cat(x))
 forall (fish(x) -: innowayanimal(x))
",-(+S0-+A0)+(+F1++C1)-(+F0-+I0),"all:x (singlecat(x) :- animal(x))
 x (fishwhich(x) & cat(x))
 all:x (fish(x) :- innowayanimal(x))
",categorical
a6990bc2-71c7-4745-a1b3-959943fad22c,"Every person who is a primate is a mammal. All humans are mammals. Consequently, every single human is a primate.",False,True,"∀x (PersonWho(x) → PrimateAMammal(x))
 ∀x (Human(x) → Mammal(x))
 ∀x (EverySingleHuman(x) → Primate(x))
","forall x (personwho(x) implies primateamammal(x))
 forall x (human(x) implies mammal(x))
 forall x (everysinglehuman(x) implies primate(x))
","[@every *x [(personwho[(?x)]  primateamammal[(?x)])]
 @every *x [(human[(?x)]  mammal[(?x)])]
 @every *x [(everysinglehuman[(?x)]  primate[(?x)])]
]","forall (personwho(x) -: primateamammal(x))
 forall (human(x) -: mammal(x))
 forall (everysinglehuman(x) -: primate(x))
",-(+P0-+P0)-(+H0-+M0)-(+E0-+P0),"all:x (personwho(x) :- primateamammal(x))
 all:x (human(x) :- mammal(x))
 all:x (everysinglehuman(x) :- primate(x))
",categorical
59598fb3-62fa-42dd-9498-8ae6fdc51cbc,Every mammal is an animal. Every fish is an animal. This suggests that some fish are mammals.,False,False,"∀x (Mammal(x) → Animal(x))
 ∀x (Fish(x) → Animal(x))
 ∀x (ThiSuggestThatSomeFish(x) → Mammal(x))
","forall x (mammal(x) implies animal(x))
 forall x (fish(x) implies animal(x))
 forall x (thisuggestthatsomefish(x) implies mammal(x))
","[@every *x [(mammal[(?x)]  animal[(?x)])]
 @every *x [(fish[(?x)]  animal[(?x)])]
 @every *x [(thisuggestthatsomefish[(?x)]  mammal[(?x)])]
]","forall (mammal(x) -: animal(x))
 forall (fish(x) -: animal(x))
 forall (thisuggestthatsomefish(x) -: mammal(x))
",-(+M0-+A0)-(+F0-+A0)-(+T0-+M0),"all:x (mammal(x) :- animal(x))
 all:x (fish(x) :- animal(x))
 all:x (thisuggestthatsomefish(x) :- mammal(x))
",categorical
b93c1c6a-958a-4cfb-975b-585432f3cd20,"Kitchen items are never hammers. A few hammers are, in fact, tools. There exist tools that are not kitchen items.",True,True,"∀x (KitchenItem(x) → NeverHammer(x))
 ∀x (FewHammer(x) → InFactTool(x))
 ∃x (ToolThat(x) ∧ NotKitchenItem(x))
","forall x (kitchenitem(x) implies neverhammer(x))
 forall x (fewhammer(x) implies infacttool(x))
 exists x (toolthat(x) and notkitchenitem(x))
","[@every *x [(kitchenitem[(?x)]  neverhammer[(?x)])]
 @every *x [(fewhammer[(?x)]  infacttool[(?x)])]
 *x [(toolthat[(?x)]  notkitchenitem[(?x)])]
]","forall (kitchenitem(x) -: neverhammer(x))
 forall (fewhammer(x) -: infacttool(x))
  (toolthat(x) , notkitchenitem(x))
",-(+K0-+N0)-(+F0-+I0)+(+T1++N1),"all:x (kitchenitem(x) :- neverhammer(x))
 all:x (fewhammer(x) :- infacttool(x))
 x (toolthat(x) & notkitchenitem(x))
",categorical
462a2603-e5b1-4dc2-bc70-152c024816e0,"Every insect is an animal. All reptiles are animals. Consequently, every single reptile is an ant.",False,False,"∀x (Insect(x) → Animal(x))
 ∀x (Reptile(x) → Animal(x))
 ∀x (EverySingleReptile(x) → Ant(x))
","forall x (insect(x) implies animal(x))
 forall x (reptile(x) implies animal(x))
 forall x (everysinglereptile(x) implies ant(x))
","[@every *x [(insect[(?x)]  animal[(?x)])]
 @every *x [(reptile[(?x)]  animal[(?x)])]
 @every *x [(everysinglereptile[(?x)]  ant[(?x)])]
]","forall (insect(x) -: animal(x))
 forall (reptile(x) -: animal(x))
 forall (everysinglereptile(x) -: ant(x))
",-(+I0-+A0)-(+R0-+A0)-(+E0-+A0),"all:x (insect(x) :- animal(x))
 all:x (reptile(x) :- animal(x))
 all:x (everysinglereptile(x) :- ant(x))
",categorical
baeb9911-e69d-433c-9934-36988fdc2f53,"It is the case that no bird is a reptile. A portion of the penguin population are birds. Thus, some penguins are excluded from the group of reptiles.",True,True,"∀x (It(x) → CaseThatNoBirdAReptile(x))
 ∃x (PenguinPopulation(x) ∧ Bird(x))
 ∀x (SomePenguin(x) → ExcludedFromTheGroupOfReptile(x))
","forall x (it(x) implies casethatnobirdareptile(x))
 exists x (penguinpopulation(x) and bird(x))
 forall x (somepenguin(x) implies excludedfromthegroupofreptile(x))
","[@every *x [(it[(?x)]  casethatnobirdareptile[(?x)])]
 *x [(penguinpopulation[(?x)]  bird[(?x)])]
 @every *x [(somepenguin[(?x)]  excludedfromthegroupofreptile[(?x)])]
]","forall (it(x) -: casethatnobirdareptile(x))
  (penguinpopulation(x) , bird(x))
 forall (somepenguin(x) -: excludedfromthegroupofreptile(x))
",-(+I0-+C0)+(+P1++B1)-(+S0-+E0),"all:x (it(x) :- casethatnobirdareptile(x))
 x (penguinpopulation(x) & bird(x))
 all:x (somepenguin(x) :- excludedfromthegroupofreptile(x))
",categorical
